"","FSCSKEY","FSCS_SEQ","STABR","LIBID","LIBNAME","ADDRESS","CITY","ZIP","LOCALE_ADD","LOCALE","LOCALE_ADD_DESCR","LOCALE_TOP_LEVEL_DESCR","LONGITUD","LATITUDE","PLS_YEAR","POPU_LSA","POPU_LSA_YEAR"
"125","NV0027",NA,"NV","NV0027","ESMERALDA COUNTY LIBRARIES","10 MONTEZUMA WAY","SILVERPEAK",89047,43,NA,"Rural Remote","Rural",-117.6354153,37.75435095,2020,982,2020
"126","NY0041",NA,"NY","1200045815","SENECA NATION LIBRARY","830 BROAD STREET EXTENSION","SALAMANCA",14779,32,NA,"Town Distant","Town",-78.74690829,42.15925845,2020,3179,2020
"127","NY0689",NA,"NY","8000586130","SMITHTOWN SPECIAL LIBRARY DISTRICT","148 SMITHTOWN BOULEVARD","NESCONSET",11767,21,NA,"Suburban Large","Suburban",-73.15908312,40.83667087,2020,113804,2020
"128","NY0778",NA,"NY","4801290000","NEW YORK PUBLIC LIBRARY, THE BRANCH LIBRARIES","445 FIFTH AVENUE","NEW YORK",10016,11,NA,"City Large","City",-73.98186523,40.75151895,2020,3439711,2020
"129","OH0046",999,"OH","146A","GEAUGA COUNTY PUBLIC LIBRARY","12701 RAVENWOOD DR.","CHARDON",44024,41,NA,"Rural Fringe","Rural",-81.18311205,41.50899191,2020,84057,2020
"130","OH0053",NA,"OH","153C","CLEVELAND HEIGHTS-UNIVERSITY HEIGHTS PL","2345 LEE ROAD","CLEVELAND HTS.",44118,21,NA,"Suburban Large","Suburban",-81.56511251,41.49593899,2020,57867,2020
"131","OH0057",999,"OH","157C","COLUMBUS METROPOLITAN LIBRARY","96 S. GRANT AVENUE","COLUMBUS",43215,11,NA,"City Large","City",-82.99059655,39.96104136,2020,850548,2020
"132","OH0075",999,"OH","175A","PREBLE COUNTY DISTRICT LIBRARY","450 S. BARRON ST.","EATON",45320,32,NA,"Town Distant","Town",-84.63641249,39.73872902,2020,39569,2020
"133","OH0089",NA,"OH","189C","PORTAGE COUNTY DISTRICT LIBRARY","10482 SOUTH ST.","GARRETTSVILLE",44231,31,NA,"Town Fringe","Town",-81.095176,41.278217,2020,106237,2020
"134","OH0100",NA,"OH","200C","LANE PUBLIC LIBRARY","300 N. THIRD ST.","HAMILTON",45011,21,NA,"Suburban Large","Suburban",-84.55855265,39.40288824,2020,187347,2020
"135","OH0107",999,"OH","207C","BRIGGS LAWRENCE COUNTY PUBLIC LIBRARY","321 S. 4TH ST.","IRONTON",45638,22,NA,"Suburban Midsize","Suburban",-82.68273494,38.53389292,2020,62450,2020
"136","OH0129",NA,"OH","229C","ADAMS COUNTY PUBLIC LIBRARY","157 HIGH STREET","PEEBLES",45660,43,NA,"Rural Remote","Rural",-83.40664564,38.95061563,2020,28550,2020
"137","OH0242",NA,"OH","342A","WILLOUGHBY-EASTLAKE PUBLIC LIBRARY","263 E. 305 STREET","WILLOWICK",44095,21,NA,"Suburban Large","Suburban",-81.47281225,41.6374341,2020,65424,2020
"138","OH0245",999,"OH","345C","WAYNE COUNTY PUBLIC LIBRARY","304 N. MARKET ST.","WOOSTER",44691,32,NA,"Town Distant","Town",-81.94068807,40.80085248,2020,103658,2020
"139","OH0246",NA,"OH","346C","WORTHINGTON PUBLIC LIBRARY","820 HIGH ST","WORTHINGTON",43085,21,NA,"Suburban Large","Suburban",-83.01797771,40.09063933,2020,59689,2020
"140","OH0247",NA,"OH","347C","GREENE COUNTY PUBLIC LIBRARY","76 E. MARKET","XENIA",45385,21,NA,"Suburban Large","Suburban",-83.92874316,39.68631924,2020,161573,2020
"141","OK0024",999,"OK","8","WESTERN PLAINS LIBRARY SYSTEM","501 S. 28TH STREET","CLINTON",73601,33,NA,"Town Remote","Town",-98.99371828,35.50807395,2020,48393,2020
"142","OK0066",999,"OK","2","EASTERN OKLAHOMA LIBRARY SYSTEM","14 E. SHAWNEE","MUSKOGEE",74403,41,NA,"Rural Fringe","Rural",-95.3542411,35.77040748,2020,243022,2020
"143","OK0070",NA,"OK","4","PIONEER LIBRARY SYSTEM","300 NORMAN CENTER COURT","NORMAN",73072,22,NA,"Suburban Midsize","Suburban",-97.48982749,35.21561602,2020,397080,2020
"144","OR0063",999,"OR","OR0063","MULTNOMAH COUNTY LIBRARY","919 NE 19TH AVE.","PORTLAND",97232,11,NA,"City Large","City",-122.6465375,45.529081,2020,821730,2020
"145","OR0091",999,"OR","OR0091","DESCHUTES PUBLIC LIBRARY DISTRICT","507 NW WALL ST","BEND",97703,12,NA,"City Midsize","City",-121.3173309,44.05609475,2020,193000,2020
"146","OR0115",NA,"OR","OR0115","COOS COUNTY LIBRARY SERVICE DISTRICT","525 ANDERSON AVE.","COOS BAY",97420,33,NA,"Town Remote","Town",-124.2175269,43.36721685,2020,63290,2020
"147","OR0117",NA,"OR","OR0117","WASHINGTON COUNTY COOPERATIVE LIBRARY SERVICES","3678 SW 78TH AVE.","HILLSBORO",97124,NA,21,"Suburban Large","Suburban",-122.911497,45.532277,2015,613410,2020
"148","OR0134",NA,"OR","OR0134","LINCOLN COUNTY LIBRARY DISTRICT","255 S GAITHER","NEWPORT",97365,NA,42,"Rural Distant","Rural",-124.054574,44.638286,2015,26310,2020
"149","PA0222",NA,"PA","915220302","DAUPHIN COUNTY LIBRARY SYSTEM","101 WALNUT ST.","HARRISBURG",17101,13,NA,"City Small","City",-76.88392344,40.25963953,2020,234520,2020
"150","PA0448",999,"PA","923460664","LOWER MERION LIBRARY SYSTEM","75 EAST LANCASTER AVE","ARDMORE",19003,21,NA,"Suburban Large","Suburban",-75.28822642,40.00649386,2020,57837,2020
"151","PA0529",NA,"PA","904100203","BUTLER SYS ADMIN UNIT","218 NORTH MCKEAN STREET","BUTLER",16001,31,NA,"Town Fringe","Town",-79.89360151,40.8630009,2020,75218,2020
"152","PA0532",999,"PA","902024075","ALLEGHENY SYS ADMIN UNIT","22 WABASH STREET, SUITE 202","PITTSBURGH",15220,11,NA,"City Large","City",-80.03475904,40.440793,2020,7504,2020
"153","PR0011",999,"PR","BP0010","FAJARDO ELECTRONIC MUNICIPAL LIBRARY (RICARDO S. BELAVAL)","53 GARRIDO MORALES ST. CORNER OF IG","FAJARDO",738,NA,23,"Suburban Small","Suburban",-65.656387,18.337692,2014,36993,2014
"154","PR0012",999,"PR","BP0011","HORMIGUEROS PUBLIC MUNICIPAL LIBRARY (PROF. EVELYN LICIAGA)","JOSE A. MULET STREET","HORMIGUEROS",660,NA,22,"Suburban Midsize","Suburban",-67.1278453,18.1399477,2014,17250,2014
"155","PR0013",999,"PR","BP0012","GUAYAMA ELECTRONIC MUNICIPAL LIBRARY","1 ASHFORD ST., CORNER OF VICENTE PA","GUAYAMA",784,NA,13,"City Small","City",-66.115146,17.983009,2014,45362,2014
"156","PR0014",999,"PR","BP0013","LOIZA PUBLIC MUNICIPAL LIBRARY","ESPIRITU SANTO ST., CORNER OF GARCI","LOIZA",772,NA,21,"Suburban Large","Suburban",-65.878879,18.428887,2014,30060,2014
"157","PR0035",999,"PR","BP0034","ARECIBO PUBLIC LIBRARY (NICOLAS NABAL BARRETO)","210 SANTIAGO IGLESIAS PANTIN AVE.","ARECIBO",612,NA,13,"City Small","City",-66.716325,18.469705,2014,96440,2014
"158","PR0041",999,"PR","BP0040","BARCELONETA MUNICIPAL LIBRARY (SIXTO ESCOBAR)","1 ESCOBAR AVE.","BARCELONETA",617,NA,23,"Suburban Small","Suburban",-66.538776,18.456247,2014,24816,2014
"159","PR0056",999,"PR","BP0055","TOA BAJA MUNICIPAL LIBRARY (JUANA BARROSO MARTÍNEZ)","URB. LEVITTOWN / BOULEVARD AVE.","TOA BAJA",951,NA,21,"Suburban Large","Suburban",-66.212051,18.409075,2014,89609,2014
"160","PR0060",999,"PR","BP0059","MAYAGÜEZ MUNICIPAL LIBRARY","14 CANDELARIA STREET","MAYAGÜEZ",680,NA,13,"City Small","City",-67.140376,18.196351,2014,89080,2014
"161","PR0062",999,"PR","BP0063","OROCOVIS MUNICIPAL LIBRARY","ROAD 568 SOROBEI BLDG.","OROCOVIS",720,NA,41,"Rural Fringe","Rural",-66.433009,18.214366,2014,23423,2014
"162","RI0053",NA,"RI","PCL","PROVIDENCE COMMUNITY LIBRARY","441 PRAIRIE AVENUE","PROVIDENCE",2905,12,NA,"City Midsize","City",-71.41339219,41.80213209,2020,178519,2020
"163","SC0002",NA,"SC","ABBE","ABBE REGIONAL LIBRARY SYSTEM","314 CHESTERFIELD STREET SW","AIKEN",29801,21,NA,"Suburban Large","Suburban",-81.721519,33.5562,2017,225692,2020
"164","SC0023",NA,"SC","KERSHAW","KERSHAW COUNTY LIBRARY","1304 BROAD STREET","CAMDEN",29020,NA,31,"Town Fringe","Town",-80.607409,34.249924,2015,61697,2020
"165","SC0040",999,"SC","YORK","YORK COUNTY LIBRARY SYSTEM","138 EAST BLACK STREET","ROCK HILL",29730,13,NA,"City Small","City",-81.02823367,34.92502306,2020,226073,2020
"166","SD0105",999,"SD","FSCS 105","TRIPP COUNTY LIBRARY - GROSSENBURG MEMORIAL","442 MONROE STREET","WINNER",57580,NA,33,"Town Remote","Town",-99.8583538,43.3739495,2014,5441,2020
"167","TN0135",999,"TN","NA001","NASHVILLE PUBLIC LIBRARY","615 CHURCH STREET","NASHVILLE",37219,11,NA,"City Large","City",-86.78187351,36.16240693,2020,694144,2020
"168","TX0247",999,"TX","329","FORT BEND COUNTY LIBRARIES","1003 GOLFVIEW DR","RICHMOND",77469,21,NA,"Suburban Large","Suburban",-95.75900954,29.56257714,2020,769446,2020
"169","UT0005",NA,"UT","BXELDR1100","BOX ELDER COUNTY BOOKMOBILE LIBRARY","80 WEST 50 SOUTH","WILLARD",84340,NA,21,"Suburban Large","Suburban",-112.0380899,41.4094545,2014,24649,2020
"170","UT0009",NA,"UT","CACHCO1100","CACHE COUNTY BOOKMOBILE LIBRARY","15 NORTH MAIN STREET","PROVIDENCE",84332,NA,23,"Suburban Small","Suburban",-111.8236472,41.6818419,2014,-3,2017
"171","UT0015",NA,"UT","CARBON1100","CARBON COUNTY BOOKMOBILE LIBRARY","150 WEST MAIN STREET (REAR)","WELLINGTON",84542,NA,42,"Rural Distant","Rural",-110.738417,39.542538,2015,-3,2019
"172","UT0021",NA,"UT","DUCHSN1100","DUCHESNE COUNTY LIBRARY SYSTEM","130 S CENTER STREET","DUCHESNE",84021,43,NA,"Rural Remote","Rural",-110.4014349,40.16185885,2020,19938,2020
"173","UT0022",NA,"UT","EMRYCO1100","EMERY COUNTY LIBRARY","145 NORTH 1ST EAST","CASTLE DALE",84513,33,NA,"Town Remote","Town",-111.019,39.21617,2018,10012,2020
"174","UT0025",NA,"UT","IRONCO1100","IRON COUNTY BOOKMOBILE LIBRARY","4763 NORTH SANTA FE TRAIL","ENOCH",84721,33,NA,"Town Remote","Town",-113.0431349,37.76408052,2020,16910,2020
"175","UT0037",NA,"UT","RICHCO1100","RICH COUNTY BOOKMOBILE LIBRARY","5 NORTH MAIN STREET","RANDOLPH",84064,NA,43,"Rural Remote","Rural",-111.1849148,41.6657124,2014,-3,2019
"176","UT0038",NA,"UT","SANPET1100","SANPETE COUNTY BOOKMOBILE LIBRARY","75 SOUTH STATE STREET","FAIRVIEW",84629,NA,42,"Rural Distant","Rural",-111.441353,39.633679,2014,14515,2020
"177","UT0049",NA,"UT","SLTLAK1300","SALT LAKE COUNTY LIBRARY","8030 SOUTH 1825 WEST","WEST JORDAN",84088,21,NA,"Suburban Large","Suburban",-111.9413475,40.60518198,2020,910953,2020
"178","UT0050",NA,"UT","SNJUAN1100","SAN JUAN COUNTY LIBRARY","25 WEST 300 SOUTH","BLANDING",84511,33,NA,"Town Remote","Town",-109.4784194,37.62107273,2020,15308,2020
"179","UT0056",NA,"UT","UTAHCO1100","UTAH COUNTY BOOKMOBILE LIBRARY","125 WEST 400 NORTH","MAPLETON",84664,NA,21,"Suburban Large","Suburban",-111.5803425,40.1340932,2014,73786,2020
"180","UT0068",NA,"UT","WAYNCO1100","WAYNE COUNTY BOOKMOBILE LIBRARY","79 NORTH 100 WEST","BICKNELL",84715,NA,43,"Rural Remote","Rural",-111.5461002,38.3417085,2014,2711,2020
"181","VA0001",999,"VA","VA0001","ALEXANDRIA LIBRARY","5005 DUKE STREET","ALEXANDRIA",22304,12,NA,"City Midsize","City",-77.11720303,38.81192447,2020,160719,2020
"182","VA0026",999,"VA","VA0026","FAIRFAX COUNTY PUBLIC LIBRARY","12000 GOVERNMENT CENTER PARKWAY SUI","FAIRFAX",22035,21,NA,"Suburban Large","Suburban",-77.35654602,38.854103,2020,1167254,2020
"183","VA0036",999,"VA","VA0036","HENRICO COUNTY PUBLIC LIBRARY","1700 NORTH PARHAM ROAD","HENRICO",23229,21,NA,"Suburban Large","Suburban",-77.5646649,37.60779836,2020,324395,2020
"184","VA0037",NA,"VA","VA0037","HERITAGE PUBLIC LIBRARY","6215-D CHESAPEAKE CIRCLE","NEW KENT",23124,NA,42,"Rural Distant","Rural",-77.027111,37.490381,2016,28860,2020
"185","VA0040",999,"VA","VA0040","JEFFERSON-MADISON REGIONAL LIBRARY","201 EAST MARKET STREET","CHARLOTTESVILLE",22902,13,NA,"City Small","City",-78.47999706,38.03122055,2020,226707,2020
"186","VA0051",NA,"VA","VA0051","MONTGOMERY-FLOYD REGIONAL LIBRARY","125 SHELTMAN STREET","CHRISTIANSBURG",24073,13,NA,"City Small","City",-80.41404846,37.1294004,2020,114326,2020
"187","VA0053",999,"VA","VA0053","NEWPORT NEWS PUBLIC LIBRARY SYSTEM","700 TOWN CENTER DR., STE. 300","NEWPORT NEWS",23606,12,NA,"City Midsize","City",-76.47423579,37.08674904,2020,182155,2020
"188","VA0054",999,"VA","VA0054","NORFOLK PUBLIC LIBRARY","1155 PINERIDGE ROAD","NORFOLK",23502,12,NA,"City Midsize","City",-76.22876916,36.86106752,2020,246256,2020
"189","VA0057",NA,"VA","VA0057","PAMUNKEY REGIONAL LIBRARY","7527 LIBRARY DRIVE","HANOVER",23069,41,NA,"Rural Fringe","Rural",-77.3665359,37.76267171,2020,152642,2020
"190","VA0064",NA,"VA","VA0064","PRINCE WILLIAM PUBLIC LIBRARY SYSTEM","13083 CHINN PARK DRIVE","PRINCE WILLIAM",22192,21,NA,"Suburban Large","Suburban",-77.33340073,38.67022181,2020,513915,2020
"191","VA0068",999,"VA","VA0068","RICHMOND PUBLIC LIBRARY","101 EAST FRANKLIN STREET","RICHMOND",23219,12,NA,"City Midsize","City",-77.44229096,37.54311228,2020,222853,2020
"192","VA0073",999,"VA","VA0073","RUSSELL COUNTY PUBLIC LIBRARY","248 W MAIN STREET","LEBANON",24266,32,NA,"Town Distant","Town",-82.08468364,36.9007285,2020,27309,2020
"193","VA0078",999,"VA","VA0078","SOUTHSIDE REGIONAL LIBRARY","1294 JEFFERSON ST.","BOYDTON",23917,NA,42,"Rural Distant","Rural",-78.388322,36.666533,2016,-3,2016
"194","VA0082",999,"VA","VA0082","VIRGINIA BEACH PUBLIC LIBRARY","2416 COURTHOUSE DRIVE BUILDING 19","VIRGINIA BEACH",23456,11,NA,"City Large","City",-76.05554322,36.75057777,2020,454448,2020
"195","VA0086",NA,"VA","VA0086","WILLIAMSBURG REGIONAL LIBRARY","7770 CROAKER ROAD","WILLIAMSBURG",23188,41,NA,"Rural Fringe","Rural",-76.7711907,37.37819041,2020,90126,2020
"196","VI0002",NA,"VI","VI0002","DPNR/DIVISION OF LIBRARIES, ARCHIVES & MUS.","23 DRONNINGENS GADE","CHARLOTTE AMALIE",802,33,NA,"Town Remote","Town",-64.9335,18.34134,2018,106405,2020
"197","WA0041",999,"WA","WA0041","PEND OREILLE COUNTY LIBRARY DISTRICT","116 S. WASHINGTON AVENUE","NEWPORT",99156,32,NA,"Town Distant","Town",-117.0440025,48.18065802,2020,13850,2020
"198","WA0047",999,"WA","WA0047","WALLA WALLA COUNTY RURAL LIBRARY DISTRICT","37 JADE ST.","WALLA WALLA",99362,13,NA,"City Small","City",-118.3637175,46.05782592,2020,26940,2020
"199","WA0057",999,"WA","WA0057","WHATCOM COUNTY LIBRARY SYSTEM","5205 NORTHWEST DRIVE","BELLINGHAM",98226,41,NA,"Rural Fringe","Rural",-122.538,48.8301,2018,136390,2020
"200","WA0061",NA,"WA","WA0061","MID-COLUMBIA LIBRARIES","405 S. DAYTON STREET","KENNEWICK",99336,13,NA,"City Small","City",-119.1229825,46.20435998,2020,260210,2020
"201","WA0062",999,"WA","WA0062","NORTH CENTRAL REGIONAL LIBRARY","16 N COLUMBIA ST","WENATCHEE",98801,13,NA,"City Small","City",-120.3108152,47.42573332,2020,272345,2020
"202","WA0063",999,"WA","WA0063","PIERCE COUNTY LIBRARY SYSTEM","3005 112TH STREET EAST","TACOMA",98446,21,NA,"Suburban Large","Suburban",-122.388701,47.154889,2017,626950,2020
"203","WA0066",NA,"WA","WA0066","SPOKANE COUNTY LIBRARY DISTRICT","4322 N ARGONNE RD","SPOKANE",99212,21,NA,"Suburban Large","Suburban",-117.2828119,47.6963931,2020,287500,2020
"204","WA0072",NA,"WA","WA0072","STEVENS COUNTY RURAL LIBRARY DISTRICT","4008 CEDAR ST.","LOON LAKE",99148,NA,42,"Rural Distant","Rural",-117.633219,48.063779,2016,45920,2020
"205","WI0148",999,"WI","WI0148","KENOSHA PUBLIC LIBRARY","7979 38TH AVE","KENOSHA",53140,22,NA,"Suburban Midsize","Suburban",-87.8538,42.56008,2019,138230,2020
"206","WI0153",NA,"WI","WI0153","KIMBERLY--LITTLE CHUTE PUBLIC LIBRARY","515 W. KIMBERLY AVE.","KIMBERLY",54136,22,NA,"Suburban Midsize","Suburban",-88.34024567,44.27200482,2020,33070,2020
"207","WI0390",NA,"WI","WI0390","LA CROSSE COUNTY LIBRARY","121 W. LEGION ST.","HOLMEN",54636,22,NA,"Suburban Midsize","Suburban",-91.25682923,43.96064228,2020,68165,2020
"208","AK0003",2,"AK","AK0003-002","ANDERSON COMMUNITY LIBRARY","101 FIRST STREET","ANDERSON",99744,NA,43,"Rural Remote","Rural",-149.1744083,64.34374942,2020,282,2020
"209","AK0006",2,"AK","AK0006-002","KUSKOKWIM CONSORTIUM LIBRARY","420 CHIEF EDDIE HOFFMAN HIGHWAY","BETHEL",99559,NA,33,"Town Remote","Town",-161.7736923,60.79058917,2020,6259,2020
"210","AK0007",2,"AK","AK0007-002","BIG LAKE PUBLIC LIBRARY","3140 SOUTH BIG LAKE ROAD","BIG LAKE",99652,NA,42,"Rural Distant","Rural",-149.8186701,61.54772359,2020,7688,2020
"211","AK0008",2,"AK","AK0008-002","CANTWELL COMMUNITY LIBRARY","1 SCHOOL ROAD","CANTWELL",99729,NA,43,"Rural Remote","Rural",-148.8948017,63.3923707,2020,190,2020
"212","AK0018",2,"AK","AK0018-002","IPNATCHIAQ LIBRARY","59 MAIN STREET","DEERING",99736,NA,43,"Rural Remote","Rural",-162.7196162,66.07485877,2020,166,2020
"213","AK0023",2,"AK","AK0023-002","BOOKMOBILE","1215 COWLES STREET","FAIRBANKS",99701,NA,13,"City Small","City",-147.7384145,64.8387296,2020,95898,2020
"214","AK0025",2,"AK","AK0025-002","CHARLES EVANS COMMUNITY/SCHOOL LIBRARY","299 ANTOSKI ROAD","GALENA",99741,NA,43,"Rural Remote","Rural",-156.8815216,64.74950175,2020,445,2020
"215","AK0033",2,"AK","AK0033-002","HOPE COMMUNITY LIBRARY","18487 A AVENUE","HOPE",99605,NA,42,"Rural Distant","Rural",-149.6412992,60.91871116,2020,215,2020
"216","AK0037",2,"AK","AK0037-002","KASILOF PUBLIC LIBRARY","58231 STERLING HIGHWAY","KASILOF",99610,NA,43,"Rural Remote","Rural",-151.26127,60.308007,2020,542,2020
"217","AK0038",2,"AK","AK0038-002","KENAI COMMUNITY LIBRARY","163 MAIN STREET LOOP","KENAI",99611,NA,33,"Town Remote","Town",-151.2486134,60.55973412,2020,7056,2020
"218","AK0041",2,"AK","AK0041-002","CHUKCHI CONSORTIUM LIBRARY","604 THIRD STREET","KOTZEBUE",99752,NA,33,"Town Remote","Town",-162.5873743,66.89934034,2020,3112,2020
"219","AK0041",3,"AK","AK0041-003","SELAWIK DAVIS RAMOTH COMMUNITY LIBRARY","2600 MUSK OX PARKWAY","SELAWIK",99770,NA,43,"Rural Remote","Rural",-160.0125,66.599999,2018,3112,2020
"220","AK0053",2,"AK","AK0053-002","NORTHWAY COMMUNITY/SCHOOL LIBRARY","496 NORTHWAY ROAD","NORTHWAY",99764,NA,43,"Rural Remote","Rural",-141.9413,62.944215,2017,-3,2017
"221","AK0067",2,"AK","AK0067-002","SITKA PUBLIC LIBRARY","320 HARBOR DRIVE","SITKA",99835,NA,NA,NA,NA,-135.3339472,57.04975726,2020,8532,2020
"222","AK0068",2,"AK","AK0068-002","SKAGWAY PUBLIC LIBRARY","769 STATE STREET","SKAGWAY",99840,NA,43,"Rural Remote","Rural",-135.3138967,59.45760188,2020,1045,2020
"223","AK0070",2,"AK","AK0070-002","SUTTON PUBLIC LIBRARY","11301 NORTH CHICKALOON WAY","SUTTON",99674,NA,42,"Rural Distant","Rural",-148.8774072,61.7110252,2020,3266,2020
"224","AK0072",2,"AK","AK0072-002","TALKEETNA PUBLIC LIBRARY","24645 SOUTH TALKEETNA SPUR ROAD","TALKEETNA",99676,NA,43,"Rural Remote","Rural",-150.0840522,62.29895717,2020,22205,2020
"225","AK0073",2,"AK","AK0073-002","TANANA COMMUNITY/SCHOOL LIBRARY","89 FRONT STREET","TANANA",99777,NA,43,"Rural Remote","Rural",-152.0816283,65.17054645,2020,216,2020
"226","AK0077",2,"AK","AK0077-002","VALDEZ CONSORTIUM LIBRARY","212 FAIRBANKS DRIVE","VALDEZ",99686,NA,43,"Rural Remote","Rural",-146.3544579,61.12986275,2020,3876,2020
"227","AK0078",2,"AK","AK0078-002","WASILLA PUBLIC LIBRARY","500 N CRUSEY STREET","WASILLA",99654,NA,32,"Town Distant","Town",-149.4296874,61.58385999,2020,38953,2020
"228","AK0080",2,"AK","AK0080-002","WILLOW PUBLIC LIBRARY","23557 WEST WILLOW COMMUNITY CENTER","WILLOW",99688,NA,43,"Rural Remote","Rural",-150.051764,61.74509562,2020,5434,2020
"229","AK0082",2,"AK","AK0082-002","AKIAK SCHOOL/COMMUNITY LIBRARY","1 KILBUCK ROAD","AKIAK",99552,NA,43,"Rural Remote","Rural",-161.2189952,60.91116104,2020,-3,2020
"230","AK0087",2,"AK","AK0087-002","KOYUK PUBLIC LIBRARY","3RD AND BIRCH STREET","KOYUK",99753,NA,43,"Rural Remote","Rural",-161.16664,64.93061,2017,-3,2017
"231","AK0091",2,"AK","AK0091-002","TULUKSAK SCHOOL/COMMUNITY LIBRARY","1 PHILLIP STREET","TULUKSAK",99679,NA,43,"Rural Remote","Rural",-160.952397,61.107769,2017,-3,2017
"232","AK0094",3,"AK","AK0094-003","ALAK COMMUNITY/SCHOOL LIBRARY","567 MAIN STREET","WAINWRIGHT",99782,NA,43,"Rural Remote","Rural",-160.0329162,70.63714387,2020,9886,2020
"233","AK0094",4,"AK","AK0094-004","TIKIGAK SCHOOL/COMMUNITY LIBRARY","1837 TIKIGAQ AVENUE","POINT HOPE",99766,NA,43,"Rural Remote","Rural",-166.731772,68.34938527,2020,9886,2020
"234","AK0094",5,"AK","AK0094-005","NUNAMIUT SCHOOL/COMMUNITY LIBRARY","114 ILLINOIS AVENUE","ANAKTUVUK PASS",99721,NA,43,"Rural Remote","Rural",-151.7387799,68.14036007,2020,9886,2020
"235","AK0094",6,"AK","AK0094-006","MEADE RIVER SCHOOL/COMMUNITY LIBRARY","4001 KIPPI STREET","ATQASUK",99791,NA,43,"Rural Remote","Rural",-157.4193599,70.48066056,2020,9886,2020
"236","AK0094",7,"AK","AK0094-007","HAROLD KAVEOLOOK SCHOOL/COMMUNITY LIBRARY","2001 BARTER AVENUE","KAKTOVIK",99747,NA,43,"Rural Remote","Rural",-143.6214731,70.13033898,2020,9886,2020
"237","AK0094",8,"AK","AK0094-008","NUIQSUT TRAPPER SCHOOL/COMMUNITY LIBRARY","3310 3RD AVENUE","NUIQSUT",99789,NA,43,"Rural Remote","Rural",-150.9988117,70.21856887,2020,9886,2020
"238","AK0094",9,"AK","AK0094-009","KALI COMMUNITY/SCHOOL LIBRARY","1029 QASIGIALIK STREET","POINT LAY",99759,NA,43,"Rural Remote","Rural",-163.0113935,69.74186961,2020,9886,2020
"239","AK0095",2,"AK","AK0095-002","AKIACHAK SCHOOL/COMMUNITY LIBRARY","1 MAIN STREET","AKIACHAK",99551,NA,43,"Rural Remote","Rural",-161.4425951,60.91065278,2020,-3,2020
"240","AK0097",2,"AK","AK0097-002","ESTHER GREENWALD LIBRARY","366 GARTEENI HIGHWAY","HOONAH",99829,NA,43,"Rural Remote","Rural",-135.441491,58.108149,2017,-3,2017
"241","AK0100",1,"AK","AK0100-002","TOP OF THE KUSKOKWIM COMMUNITY/SCHOOL LIBRARY","9127 MAIN STREET","NIKOLAI",99691,NA,43,"Rural Remote","Rural",-154.374673,63.01347272,2020,87,2020
"242","AK0101",2,"AK","AK0101-002","SAND POINT COMMUNITY/SCHOOL LIBRARY","123 RED COVE ROAD","SAND POINT",99661,NA,43,"Rural Remote","Rural",-160.4808471,55.35348004,2020,897,2020
"243","AK0102",2,"AK","AK0102-002","EGEGIK VILLAGE LIBRARY","289 AIRPORT ROAD","EGEGIK",99579,NA,NA,NA,NA,-157.3714784,58.20433955,2020,85,2020
"244","AK0103",2,"AK","AK0103-002","TRAPPER CREEK PUBLIC LIBRARY","8901 EAST DEVONSHIRE DRIVE","TRAPPER CREEK",99683,NA,43,"Rural Remote","Rural",-150.2386913,62.30723927,2020,1888,2020
"245","AK0104",2,"AK","AK0104-002","HOLY CROSS COMMUNITY/SCHOOL LIBRARY","210 MAIN STREET","HOLY CROSS",99602,NA,43,"Rural Remote","Rural",-159.7695558,62.1988814,2020,158,2020
"246","AK0114",2,"AK","AK0114-002","ST. GEORGE ISLAND SCHOOL/COMMUNITY LIBRARY","NO. 1 ELEMENTARY SCHOOL ROAD","ST. GEORGE",99591,NA,43,"Rural Remote","Rural",-169.544528,56.602841,2018,-3,2018
"247","AK0120",1,"AK","AK0120-002","INNOKO RIVER COMMUNITY/SCHOOL AND TRIBAL LIBRARY","101 PINE STREET","SHAGELUK",99665,NA,43,"Rural Remote","Rural",-159.5324,62.655185,2020,91,2020
"248","AK0121",1,"AK","AK0121-002","BLACKWELL COMMUNITY/SCHOOL LIBRARY","100 WHITE SPRUCE TRAIL","ANVIK",99558,NA,43,"Rural Remote","Rural",-160.2008263,62.65398,2020,77,2020
"249","AK0122",1,"AK","AK0122-002","DAVID LOUIS COMMUNITY/SCHOOL LIBRARY","DAVID LOUIS SCHOOL BUILDING","GRAYLING",99590,NA,43,"Rural Remote","Rural",-160.0656591,62.90556141,2020,190,2020
"250","AK0124",1,"AK","AK0124-002","LAKE MINCHUMINA COMMUNITY LIBRARY","123 FRONT STREET","LAKE MINCHUMINA",99757,NA,43,"Rural Remote","Rural",-152.3123175,63.8826003,2020,9,2020
"251","AK0134",1,"AK","AK0134-001","WHALE PASS COMMUNITY LIBRARY","BEACH ROAD LOT 3 BLOCK 14","WHALE PASS",99950,NA,NA,NA,NA,-133.1214178,56.1142785,2020,57,2020
"252","AK0135",1,"AK","AK0135-001","TOGIAK PUBLIC LIBRARY AND CULTURAL CENTER","2ND AND MAIN STREET","TOGIAK",99678,NA,43,"Rural Remote","Rural",-158.46358,59.0393,2019,-3,2019
"253","AK0136",1,"AK","AK0136-001","SCAMMON BAY PUBLIC LIBRARY","103 MAIN STREET","SCAMMON BAY",99662,NA,43,"Rural Remote","Rural",-165.583113,61.842693,2017,-3,2017
