"","ros_entity_number","FSCSKEY","FSCS_SEQ","ros_entity_name","ros_entity_type","is_school_library_independent","ros_subtype","ros_status","ros_physical_address","ros_physical_city","ros_physical_state","ros_physical_zipcode","ros_physical_zipcode_ext","ros_physical_county","ros_latitude","ros_longitude","ros_congressional_district","ros_urban_rural_status","ros_number_of_full_time_students","ros_total_number_of_part_time_students","ros_peak_number_of_part_time_students","ros_number_of_nslp_students","billed_entity_number","organization_name","organization_entity_type_name","org_address1","org_city","org_state","org_zipcode","org_congressional_district","funding_year","application_number","funding_request_number","form_471_line_item_number","is_certified_in_window","form_471_status_name","form_471_frn_status_name","pending_reason","spin_name","spin_number","chosen_category_of_service","form_471_service_type_name","form_471_function_name","form_471_product_name","upload_speed","form_471_upload_speed_unit_name","download_speed","form_471_download_speed_unit_name","total_monthly_cost","monthly_recur_ineligible_cost","monthly_recurring_unit_eligible_costs","monthly_quantity","total_monthly_eligible_recurring_costs","months_of_service","total_eligible_recurring_costs","total_one_time_cost","one_time_ineligible_cost","one_time_eligible_costs","one_time_quantity","total_eligible_one_time_costs","pre_discount_extended_eligible_line_item_costs","dis_pct","post_discount_extended_eligible_line_item_costs","post_discount_applicant_share","ros_square_footage","qty_allocation","tribal_type","form_471_frn_fiber_type_name","form_471_frn_fiber_sub_type_name","ros_physical_address_2","original_allocation","count_ros","cat1_discount_by_ros_estimated","cat2_discount_by_ros","MOST_RECENT_PLS","form_471_purpose_name","form_version","connection_directly_school","connection_supports_service","download_speed_mbps","upload_speed_mbps","speed_tier","gigabit_binary","POPU_LSA","speed_benchmark","pop_category"
"33",128542,"MS0030",2,"marks-quitman county library","library","Yes","public library","Active","315 E Main St","Marks","MS",38646,1347,"Quitman",34.257222,-90.270368,"Congressional District 2","Rural",NA,NA,NA,NA,17005130,"Mississippi Library Commission","consortium","3881 Eastwood Drive","Jackson","MS",39211,"Congressional District 3",2022,221035364,2299052668,2299052668.001,"In-Window","Committed","Funded","FCDL Issued","Telepak Networks, Inc.",143021979,"Category1","Data Transmission and/or Internet Access","Other","Other",10,"Gbps",10,"Gbps",245,0,245,6,1470,12,17640,0,0,0,0,0,17640,0.88,15523.2,2116.8,4355,NA,NA,NA,NA,NA,100.8,175,88.704,NA,2020,"Internet access service with no circuit (data circuit to ISP state/regional network is billed separately)","Current","No","No",10000,10000,"gigabit","gigabit",6792,"benchmark met","under50"
"34",128589,"MS0011",2,"elizabeth jones library","library","Yes","main branch, public library","Active","1050 Fairfield Ave","Grenada","MS",38901,NA,"Grenada",33.7737078,-89.8075552,"Congressional District 2","Rural",NA,NA,NA,NA,17005130,"Mississippi Library Commission","consortium","3881 Eastwood Drive","Jackson","MS",39211,"Congressional District 3",2022,221035364,2299052121,2299052121.001,"In-Window","Committed","Funded","FCDL Issued","Telepak Networks, Inc.",143021979,"Category1","Data Transmission and/or Internet Access","Fiber","MPLS",10,"Gbps",10,"Gbps",5000,0,5000,3,15000,12,180000,0,0,0,0,0,180000,0.88,158400,21600,10451,NA,NA,NA,NA,NA,1028.57,175,905.142857142857,NA,2020,"Internet access service with no circuit (data circuit to ISP state/regional network is billed separately)","Current","No","No",10000,10000,"gigabit","gigabit",20758,"benchmark met","under50"
"35",128589,"MS0011",2,"elizabeth jones library","library","Yes","main branch, public library","Active","1050 Fairfield Ave","Grenada","MS",38901,NA,"Grenada",33.7737078,-89.8075552,"Congressional District 2","Rural",NA,NA,NA,NA,17005130,"Mississippi Library Commission","consortium","3881 Eastwood Drive","Jackson","MS",39211,"Congressional District 3",2022,221035364,2299052668,2299052668.001,"In-Window","Committed","Funded","FCDL Issued","Telepak Networks, Inc.",143021979,"Category1","Data Transmission and/or Internet Access","Other","Other",10,"Gbps",10,"Gbps",245,0,245,6,1470,12,17640,0,0,0,0,0,17640,0.88,15523.2,2116.8,10451,NA,NA,NA,NA,NA,100.8,175,88.704,NA,2020,"Internet access service with no circuit (data circuit to ISP state/regional network is billed separately)","Current","No","No",10000,10000,"gigabit","gigabit",20758,"benchmark met","under50"
"36",128595,"MS0002",3,"coffeeville public library","library","No","main branch, public library","Active","14432 Main Street","Coffeeville","MS",38922,9746,"Yalobusha",33.9773892,-89.6752575,"Congressional District 2","Rural",NA,NA,NA,NA,17005130,"Mississippi Library Commission","consortium","3881 Eastwood Drive","Jackson","MS",39211,"Congressional District 3",2022,221035364,2299052121,2299052121.001,"In-Window","Committed","Funded","FCDL Issued","Telepak Networks, Inc.",143021979,"Category1","Data Transmission and/or Internet Access","Fiber","MPLS",10,"Gbps",10,"Gbps",5000,0,5000,3,15000,12,180000,0,0,0,0,0,180000,0.88,158400,21600,1886,NA,NA,NA,NA,NA,1028.58,175,905.142857142857,NA,2020,"Internet access service with no circuit (data circuit to ISP state/regional network is billed separately)","Current","No","No",10000,10000,"gigabit","gigabit",12108,"benchmark met","under50"
"37",128595,"MS0002",3,"coffeeville public library","library","No","main branch, public library","Active","14432 Main Street","Coffeeville","MS",38922,9746,"Yalobusha",33.9773892,-89.6752575,"Congressional District 2","Rural",NA,NA,NA,NA,17005130,"Mississippi Library Commission","consortium","3881 Eastwood Drive","Jackson","MS",39211,"Congressional District 3",2022,221035364,2299052668,2299052668.001,"In-Window","Committed","Funded","FCDL Issued","Telepak Networks, Inc.",143021979,"Category1","Data Transmission and/or Internet Access","Other","Other",10,"Gbps",10,"Gbps",245,0,245,6,1470,12,17640,0,0,0,0,0,17640,0.88,15523.2,2116.8,1886,NA,NA,NA,NA,NA,100.8,175,88.704,NA,2020,"Internet access service with no circuit (data circuit to ISP state/regional network is billed separately)","Current","No","No",10000,10000,"gigabit","gigabit",12108,"benchmark met","under50"
"38",128599,"MS0002",2,"oakland public library","library","No","public library","Active","324 Holly Street","Oakland","MS",38948,NA,"Yalobusha",34.0536419,-89.9155242,"Congressional District 2","Rural",NA,NA,NA,NA,17005130,"Mississippi Library Commission","consortium","3881 Eastwood Drive","Jackson","MS",39211,"Congressional District 3",2022,221035364,2299052121,2299052121.001,"In-Window","Committed","Funded","FCDL Issued","Telepak Networks, Inc.",143021979,"Category1","Data Transmission and/or Internet Access","Fiber","MPLS",10,"Gbps",10,"Gbps",5000,0,5000,3,15000,12,180000,0,0,0,0,0,180000,0.88,158400,21600,1500,NA,NA,NA,NA,NA,1028.58,175,905.142857142857,NA,2020,"Internet access service with no circuit (data circuit to ISP state/regional network is billed separately)","Current","No","No",10000,10000,"gigabit","gigabit",12108,"benchmark met","under50"
"39",128599,"MS0002",2,"oakland public library","library","No","public library","Active","324 Holly Street","Oakland","MS",38948,NA,"Yalobusha",34.0536419,-89.9155242,"Congressional District 2","Rural",NA,NA,NA,NA,17005130,"Mississippi Library Commission","consortium","3881 Eastwood Drive","Jackson","MS",39211,"Congressional District 3",2022,221035364,2299052668,2299052668.001,"In-Window","Committed","Funded","FCDL Issued","Telepak Networks, Inc.",143021979,"Category1","Data Transmission and/or Internet Access","Other","Other",10,"Gbps",10,"Gbps",245,0,245,6,1470,12,17640,0,0,0,0,0,17640,0.88,15523.2,2116.8,1500,NA,NA,NA,NA,NA,100.8,175,88.704,NA,2020,"Internet access service with no circuit (data circuit to ISP state/regional network is billed separately)","Current","No","No",10000,10000,"gigabit","gigabit",12108,"benchmark met","under50"
"40",128602,"MS0049",2,"blackmur memorial library","library","Yes","main branch, public library","Active","608 Blackmur Dr","Water Valley","MS",38965,6070,"Yalobusha",34.1486076,-89.6213797,"Congressional District 2","Rural",NA,NA,NA,NA,17005130,"Mississippi Library Commission","consortium","3881 Eastwood Drive","Jackson","MS",39211,"Congressional District 3",2022,221035364,2299052121,2299052121.001,"In-Window","Committed","Funded","FCDL Issued","Telepak Networks, Inc.",143021979,"Category1","Data Transmission and/or Internet Access","Fiber","MPLS",10,"Gbps",10,"Gbps",5000,0,5000,3,15000,12,180000,0,0,0,0,0,180000,0.88,158400,21600,2551,NA,NA,NA,NA,NA,1028.57,175,905.142857142857,NA,2020,"Internet access service with no circuit (data circuit to ISP state/regional network is billed separately)","Current","No","No",10000,10000,"gigabit","gigabit",3255,"benchmark met","under50"
"41",128602,"MS0049",2,"blackmur memorial library","library","Yes","main branch, public library","Active","608 Blackmur Dr","Water Valley","MS",38965,6070,"Yalobusha",34.1486076,-89.6213797,"Congressional District 2","Rural",NA,NA,NA,NA,17005130,"Mississippi Library Commission","consortium","3881 Eastwood Drive","Jackson","MS",39211,"Congressional District 3",2022,221035364,2299052668,2299052668.001,"In-Window","Committed","Funded","FCDL Issued","Telepak Networks, Inc.",143021979,"Category1","Data Transmission and/or Internet Access","Other","Other",10,"Gbps",10,"Gbps",245,0,245,6,1470,12,17640,0,0,0,0,0,17640,0.88,15523.2,2116.8,2551,NA,NA,NA,NA,NA,100.8,175,88.704,NA,2020,"Internet access service with no circuit (data circuit to ISP state/regional network is billed separately)","Current","No","No",10000,10000,"gigabit","gigabit",3255,"benchmark met","under50"
"42",128607,"MS0019",2,"humphreys co library system","library","Yes","main branch, public library","Active","105 S Hayden St","Belzoni","MS",39038,3913,"Humphreys",33.175452,-90.488544,"Congressional District 2","Rural",NA,NA,NA,NA,17005130,"Mississippi Library Commission","consortium","3881 Eastwood Drive","Jackson","MS",39211,"Congressional District 3",2022,221035364,2299052121,2299052121.001,"In-Window","Committed","Funded","FCDL Issued","Telepak Networks, Inc.",143021979,"Category1","Data Transmission and/or Internet Access","Fiber","MPLS",10,"Gbps",10,"Gbps",5000,0,5000,3,15000,12,180000,0,0,0,0,0,180000,0.88,158400,21600,4320,NA,NA,NA,NA,NA,1028.57,175,905.142857142857,NA,2020,"Internet access service with no circuit (data circuit to ISP state/regional network is billed separately)","Current","No","No",10000,10000,"gigabit","gigabit",8064,"benchmark met","under50"
"43",128607,"MS0019",2,"humphreys co library system","library","Yes","main branch, public library","Active","105 S Hayden St","Belzoni","MS",39038,3913,"Humphreys",33.175452,-90.488544,"Congressional District 2","Rural",NA,NA,NA,NA,17005130,"Mississippi Library Commission","consortium","3881 Eastwood Drive","Jackson","MS",39211,"Congressional District 3",2022,221035364,2299052668,2299052668.001,"In-Window","Committed","Funded","FCDL Issued","Telepak Networks, Inc.",143021979,"Category1","Data Transmission and/or Internet Access","Other","Other",10,"Gbps",10,"Gbps",245,0,245,6,1470,12,17640,0,0,0,0,0,17640,0.88,15523.2,2116.8,4320,NA,NA,NA,NA,NA,100.8,175,88.704,NA,2020,"Internet access service with no circuit (data circuit to ISP state/regional network is billed separately)","Current","No","No",10000,10000,"gigabit","gigabit",8064,"benchmark met","under50"
"44",128608,"MS0006",3,"brandon public library","library","No","academic, public library","Active","1475 W Government St","Brandon","MS",39042,3052,"Rankin",32.283479,-90.019565,"Congressional District 3","Urban",NA,NA,NA,NA,17005130,"Mississippi Library Commission","consortium","3881 Eastwood Drive","Jackson","MS",39211,"Congressional District 3",2022,221035364,2299052121,2299052121.001,"In-Window","Committed","Funded","FCDL Issued","Telepak Networks, Inc.",143021979,"Category1","Data Transmission and/or Internet Access","Fiber","MPLS",10,"Gbps",10,"Gbps",5000,0,5000,3,15000,12,180000,0,0,0,0,0,180000,0.88,158400,21600,14624,NA,NA,NA,NA,NA,1028.58,175,905.142857142857,NA,2020,"Internet access service with no circuit (data circuit to ISP state/regional network is billed separately)","Current","No","No",10000,10000,"gigabit","gigabit",225979,"benchmark met","over50"
"45",128608,"MS0006",3,"brandon public library","library","No","academic, public library","Active","1475 W Government St","Brandon","MS",39042,3052,"Rankin",32.283479,-90.019565,"Congressional District 3","Urban",NA,NA,NA,NA,17005130,"Mississippi Library Commission","consortium","3881 Eastwood Drive","Jackson","MS",39211,"Congressional District 3",2022,221035364,2299052668,2299052668.001,"In-Window","Committed","Funded","FCDL Issued","Telepak Networks, Inc.",143021979,"Category1","Data Transmission and/or Internet Access","Other","Other",10,"Gbps",10,"Gbps",245,0,245,6,1470,12,17640,0,0,0,0,0,17640,0.88,15523.2,2116.8,14624,NA,NA,NA,NA,NA,100.8,175,88.704,NA,2020,"Internet access service with no circuit (data circuit to ISP state/regional network is billed separately)","Current","No","No",10000,10000,"gigabit","gigabit",225979,"benchmark met","over50"
"46",128631,"MS0015",2,"harriette person memorial library","library","Yes","main branch, public library","Active","606 Main Street","Port Gibson","MS",39150,NA,"Claiborne",31.9608129,-90.9843483,"Congressional District 2","Rural",NA,NA,NA,NA,17005130,"Mississippi Library Commission","consortium","3881 Eastwood Drive","Jackson","MS",39211,"Congressional District 3",2022,221035364,2299052121,2299052121.001,"In-Window","Committed","Funded","FCDL Issued","Telepak Networks, Inc.",143021979,"Category1","Data Transmission and/or Internet Access","Fiber","MPLS",10,"Gbps",10,"Gbps",5000,0,5000,3,15000,12,180000,0,0,0,0,0,180000,0.88,158400,21600,8170,NA,NA,NA,NA,NA,1028.57,175,905.142857142857,NA,2020,"Internet access service with no circuit (data circuit to ISP state/regional network is billed separately)","Current","No","No",10000,10000,"gigabit","gigabit",8988,"benchmark met","under50"
"47",128631,"MS0015",2,"harriette person memorial library","library","Yes","main branch, public library","Active","606 Main Street","Port Gibson","MS",39150,NA,"Claiborne",31.9608129,-90.9843483,"Congressional District 2","Rural",NA,NA,NA,NA,17005130,"Mississippi Library Commission","consortium","3881 Eastwood Drive","Jackson","MS",39211,"Congressional District 3",2022,221035364,2299052668,2299052668.001,"In-Window","Committed","Funded","FCDL Issued","Telepak Networks, Inc.",143021979,"Category1","Data Transmission and/or Internet Access","Other","Other",10,"Gbps",10,"Gbps",245,0,245,6,1470,12,17640,0,0,0,0,0,17640,0.88,15523.2,2116.8,8170,NA,NA,NA,NA,NA,100.8,175,88.704,NA,2020,"Internet access service with no circuit (data circuit to ISP state/regional network is billed separately)","Current","No","No",10000,10000,"gigabit","gigabit",8988,"benchmark met","under50"
"48",128636,"MS0047",1,"warren co-vicksburg public lib","library","Yes","public library","Active","700 Veto St","Vicksburg","MS",39180,3568,"Warren",32.3466907,-90.8823911,"Congressional District 2","Urban",NA,NA,NA,NA,17005130,"Mississippi Library Commission","consortium","3881 Eastwood Drive","Jackson","MS",39211,"Congressional District 3",2022,221035364,2299052121,2299052121.001,"In-Window","Committed","Funded","FCDL Issued","Telepak Networks, Inc.",143021979,"Category1","Data Transmission and/or Internet Access","Fiber","MPLS",10,"Gbps",10,"Gbps",5000,0,5000,3,15000,12,180000,0,0,0,0,0,180000,0.88,158400,21600,34873,NA,NA,NA,NA,NA,1028.57,175,905.142857142857,NA,2020,"Internet access service with no circuit (data circuit to ISP state/regional network is billed separately)","Current","No","No",10000,10000,"gigabit","gigabit",45381,"benchmark met","under50"
"49",128636,"MS0047",1,"warren co-vicksburg public lib","library","Yes","public library","Active","700 Veto St","Vicksburg","MS",39180,3568,"Warren",32.3466907,-90.8823911,"Congressional District 2","Urban",NA,NA,NA,NA,17005130,"Mississippi Library Commission","consortium","3881 Eastwood Drive","Jackson","MS",39211,"Congressional District 3",2022,221035364,2299052668,2299052668.001,"In-Window","Committed","Funded","FCDL Issued","Telepak Networks, Inc.",143021979,"Category1","Data Transmission and/or Internet Access","Other","Other",10,"Gbps",10,"Gbps",245,0,245,6,1470,12,17640,0,0,0,0,0,17640,0.88,15523.2,2116.8,34873,NA,NA,NA,NA,NA,100.8,175,88.704,NA,2020,"Internet access service with no circuit (data circuit to ISP state/regional network is billed separately)","Current","No","No",10000,10000,"gigabit","gigabit",45381,"benchmark met","under50"
"50",128640,"MS0042",2,"yazoo library association","library","Yes","main branch, public library","Active","310 N Main St","Yazoo City","MS",39194,NA,"Yazoo",32.8491695,-90.4121689,"Congressional District 2","Rural",NA,NA,NA,NA,17005130,"Mississippi Library Commission","consortium","3881 Eastwood Drive","Jackson","MS",39211,"Congressional District 3",2022,221035364,2299052121,2299052121.001,"In-Window","Committed","Funded","FCDL Issued","Telepak Networks, Inc.",143021979,"Category1","Data Transmission and/or Internet Access","Fiber","MPLS",10,"Gbps",10,"Gbps",5000,0,5000,3,15000,12,180000,0,0,0,0,0,180000,0.88,158400,21600,17433,NA,NA,NA,NA,NA,1028.57,175,905.142857142857,NA,2020,"Internet access service with no circuit (data circuit to ISP state/regional network is billed separately)","Current","No","No",10000,10000,"gigabit","gigabit",29690,"benchmark met","under50"
